,mmsi,imo,dataset,loitering,authorized_encounter,partial_encounter,pending_encounter,unknown_encounter,encounter,loitering_06,encounters_06,loitering_12,encounters_12,port_name,port_country,visit_times,last_port_name,last_port_country,last_visit_times,total_meetup,average_meetup,last_port_visit_month,avg_month_port_visit,meetup_since_last_port,month_since_last_port,likely_remaining_meetup,"('count', 'Kuril Islands (Japan v. Russia)')","('count', 'United States Exclusive Economic Zone (Alaska)')","('count', 'Guinea Bissau Exclusive Economic Zone')","('count', 'Chinese Exclusive Economic Zone')","('count', 'Japanese Exclusive Economic Zone')","('count', 'Kiribati Exclusive Economic Zone')","('count', 'Indonesian Exclusive Economic Zone')","('count', 'Canadian Exclusive Economic Zone')","('eez_visit', 'Kuril Islands (Japan v. Russia)')","('eez_visit', 'United States Exclusive Economic Zone (Alaska)')","('eez_visit', 'Guinea Bissau Exclusive Economic Zone')","('eez_visit', 'Chinese Exclusive Economic Zone')","('eez_visit', 'Japanese Exclusive Economic Zone')","('eez_visit', 'Kiribati Exclusive Economic Zone')","('eez_visit', 'Indonesian Exclusive Economic Zone')","('eez_visit', 'Canadian Exclusive Economic Zone')","('rfmo_visit', 'ACAP')","('rfmo_visit', 'APFIC')","('rfmo_visit', 'BOBP-IGO')","('rfmo_visit', 'CACFISH')","('rfmo_visit', 'CCAMLR')","('rfmo_visit', 'CCSBT')","('rfmo_visit', 'CCSBT-proposed')","('rfmo_visit', 'COREP')","('rfmo_visit', 'CPPS')","('rfmo_visit', 'EIFAAC')","('rfmo_visit', 'FFA')","('rfmo_visit', 'GFCM')","('rfmo_visit', 'IATTC')","('rfmo_visit', 'ICCAT')","('rfmo_visit', 'ICES')","('rfmo_visit', 'IOTC')","('rfmo_visit', 'IPHC')","('rfmo_visit', 'IWC')","('rfmo_visit', 'NAFO')","('rfmo_visit', 'NAMMCO')","('rfmo_visit', 'NASCO')","('rfmo_visit', 'NPAFC')","('rfmo_visit', 'NPFC')","('rfmo_visit', 'PICES')","('rfmo_visit', 'RECOFI')","('rfmo_visit', 'SEAFDEC')","('rfmo_visit', 'SIOFA')","('rfmo_visit', 'SPC')","('rfmo_visit', 'SPRFMO')","('rfmo_visit', 'SRFC')","('rfmo_visit', 'SWIOFC')","('rfmo_visit', 'WCPFC')",ETA,Call Sign,Name,Year Built,Latitude,Longitude,Heading,Flag,Deadweight,MMSI,Registered Owner,Speed,Builder,Port Of Registry,Navigation Status,at_port,MRGID_TER1,TERRITORY1,TERRITORY2,SOVEREIGN1,SOVEREIGN2,ISO_SOV1,in_eez,in_us_eez,in_five_eyes_eez,in_nato_eez,distance_us,nearest_us_territory
48,312097000,7507033.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,TEMA,GHA,8.0,ABIDJAN,CIV,3/4/13,0,0.0,2013-03,,0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
49,412760970,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,YINGKOU,CHN,33.0,FUZHOU,CHN,9/26/20,0,0.0,2020-09,,0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031200.0,BOMK9,Huayang17,,29.931388,122.218268,143.0,,,412760970.0,,0.0,,,1-AtAnchor,0.0,,,,,,,0.0,0.0,0.0,0.0,123.27743215624689,Maine
50,667003111,9586332.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,GENERAL SANTOS,PHL,4.0,ZHOUSHAN,CHN,3/27/13,0,0.0,2013-03,,0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
51,312162000,8403765.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,BUSAN,KOR,5.0,BUSAN,KOR,10/7/18,0,0.0,2018-10,,0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,V3FS,F.lonline,,23.7841,119.383567,20.1,,,312162000.0,,6.7,,,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,116.6860652388055,Maine
52,538002837,9227601.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,BUSAN,KOR,8.0,POHNPEI,FSM,5/18/13,0,0.0,2013-05,,0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
53,311297000,9046502.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,SAN JUAN,PRI,264.0,SAN JUAN,PRI,10/28/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11170830.0,C6FS6,Dole America,28/06/1993,38.471948,-23.099087,240.0,Bahamas,10600.0,311297000.0,Dole Food Co,17.9,Gdanska Stocznia SA,Nassau                                ,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,96.25588309560214,Palau
54,525700420,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,TANJUNG BENOA,IDN,2.0,TANJUNG BENOA,IDN,1/31/21,0,0.0,2021-01,,0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,YEC5133,Naga Mas Perkasa 123,17/06/2015,-7.399723,134.261535,-1.0,Indonesia,,525700420.0,Joven,0.1,Yuni Yanto,Benoa,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,106.05182366752796,Maine
55,525600227,,public-global-carrier-vessels:v20201001,1,0,0,0,1,1,1,1,1,1,BITUNG,IDN,3.0,BITUNG,IDN,4/7/22,2,0.666666667,2022-04,2.0,2,7.0,12.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,0.0,,Nusantara 89,,2.907293,127.840342,359.4,Indonesia,,525600227.0,  Unknown,2.0,Liong Amat,Tanjung Priok,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,107.34327886538,Maine
56,306752000,881363500.0,public-global-carrier-vessels:v20201001,19,0,19,0,0,19,0,0,0,0,LAS PALMAS,ESP,33.0,TEMA,GHA,8/18/22,38,0.112094395,2022-08,38.0,0,3.0,114.0,,,,,,,,,,,,,,,,,19.0,,,,,,,,13.0,,,,19.0,,,,,19.0,,,,,,,,,,,19.0,,,,8181645.0,PJUP,Nova Florida,,5.62818,0.007485,220.0,,,306752000.0,,0.0,,,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,72.40263014574144,Virgin Islands
57,525700927,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,BITUNG,IDN,7.0,BITUNG,IDN,6/10/22,0,0.0,2022-06,,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,YE!2123,Km Sentosa Xviii,,1.136885,130.252517,288.9,,,525700927.0,,9.2,,,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,108.0318834209708,Maine
58,341384000,8202226.0,public-global-carrier-vessels:v20201001,1,0,0,0,1,1,0,0,0,0,BELLSUND,SJM,30.0,GDYNIA,POL,4/16/17,2,0.014084507,2017-04,2.0,0,67.0,134.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
59,725001914,9793985.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,PUERTO MONTT,CHL,3.0,CALBUCO,CHL,10/17/17,0,0.0,2017-10,,0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
60,636008972,8911102.0,public-global-carrier-vessels:v20201001,84,19,63,0,2,84,0,0,0,0,SINGAPORE,SGP,18.0,ZHOUSHAN,CHN,12/30/19,168,0.552631579,2019-12,24.0,0,35.0,840.0,,,,,,,,,,,,,,,,,84.0,,,,,,,,2.0,,,,82.0,,,2.0,,84.0,,,,,,,,,,,82.0,,,,12091200.0,ELLM5,Triton Reefer,,30.050807,121.837132,197.0,,,636008972.0,,0.0,,,1-AtAnchor,0.0,,,,,,,0.0,0.0,0.0,0.0,123.14031915011995,Maine
61,257430000,9544542.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,2,0,2,MOLDTUSTRANDA,NOR,1750.0,MOLDTUSTRANDA,NOR,10/29/22,0,0.0,2022-10,2.0,2,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3211234.0,LFEI,Ro Fjord,07/05/2009,62.321658,5.656108,269.0,Norway,3100.0,257430000.0,Rostein AS,0.0,Crist Sp z oo,Aalesund,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,68.84944962522285,Palau
62,374830000,8609979.0,public-global-carrier-vessels:v20201001,9,9,0,0,0,9,0,0,0,0,BANGKOK,THA,13.0,BANGKOK,THA,6/10/22,18,0.230769231,2022-06,9.0,0,5.0,45.0,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,9.0,,,,,,,9.0,,,,,,,,,,9.0,,,,9.0,8220900.0,3EFA6,Sein Grace,13/08/1986,-4.236685,152.158565,170.0,Panama,6553.0,374830000.0,  Unknown,-1.0,Kochi Jyuko,Panama,1-AtAnchor,0.0,,,,,,,0.0,0.0,0.0,0.0,122.7825593411838,Maine
63,271066005,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,IZMIR,TUR,2.0,BODRUM,TUR,7/7/20,0,0.0,2020-07,,0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.0,TC3227,Tuncay Sagun,,38.408327,26.991427,0.0,Turkey,,271066005.0,Kemal Balikcilik Ihracat Ltd,0.0,Iyi Tuzla,Antalya,1-AtAnchor,0.0,,,,,,,0.0,0.0,0.0,0.0,95.76363717299368,Palau
64,355658000,9061899.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,YOKOSUKA,JPN,43.0,COLON,PAN,9/23/19,0,0.0,2019-09,,0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11242300.0,3FLV3,Sm Seahawk,28/10/2016,29.320335,-147.308793,290.0,Panama,98064.0,355658000.0,Korea Line Corp,15.6,Daewoo Shipbuilding & Marine,Panama,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,181.53882120295575,Palau
65,227000000,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,TANCARVILLE,FRA,10.0,POSES,FRA,5/25/22,0,0.0,2022-05,,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.0,FACP,French Navy Ship,,48.368352,-4.517742,306.6,,,227000000.0,,0.0,,,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,83.09314828206804,Palau
66,412660240,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,DAKAR,SEN,54.0,BISSAU,GNB,9/30/22,0,0.0,2022-09,,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,BKUG,Hai Feng 823,,1.088272,-10.076417,127.7,"China, People's Republic Of",1013.0,412660240.0,China National Fisheries Corp,5.8,Dalian Fishing Vessel Co,"Yantai, Shandong",0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,71.30938027776925,Virgin Islands
67,245973000,9135822.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,VICTORIA,SYC,15.0,DAUGAVGRIVA,LVA,10/2/17,0,0.0,2017-10,,0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
68,636015625,9189902.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,COLON,PAN,52.0,SAINT PETERSBURG,RUS,7/5/20,0,0.0,2020-07,,0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7050530.0,D5BX4,Baltic Hollyhock,,59.906805,30.222195,30.0,,,636015625.0,,0.0,,,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,76.23599360090296,Palau
69,310118000,9038945.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,DUTCH HARBOR,USA,18.0,QINGDAO,CHN,12/6/13,0,0.0,2013-12,,0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.749985,-0.80718,510.0,,,310118000.0,,90.9,,,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,58.49459444030713,Palau
70,306336000,8705682.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,YOKOSUKA,JPN,177.0,SINGAPORE,SGP,10/18/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11140000.0,PJBY,Cala Portese,22/02/1990,5.99809,94.6063,103.0,Curacao,6708.0,306336000.0,  Unknown,13.8,Fincantieri Ancona,Willemstad,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,87.77677483317233,Maine
71,457005000,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,BUSAN,KOR,13.0,BUSAN,KOR,3/18/22,0,0.0,2022-03,,0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171700.0,JVBV7,Gau Hung Sing,,35.071308,129.005372,1.9,,,457005000.0,,0.1,,,5-Moored,1.0,,,,,,,0.0,0.0,0.0,0.0,131.50855263688723,Maine
72,273379740,9076260.0,public-global-carrier-vessels:v20201001,2,0,0,0,2,2,0,0,0,0,BELLSUND,SJM,22.0,TOFTIR,FRO,3/21/18,4,0.111111111,2018-03,4.0,0,56.0,224.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
73,548793000,,public-global-carrier-vessels:v20201001,2,2,0,0,0,2,0,0,0,0,WEWAK HARBOR,PNG,23.0,WEWAK HARBOR,PNG,8/1/19,4,0.133333333,2019-08,4.0,0,39.0,156.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,2.0,,,,2.0,,,,26/02/1983,,,,Philippines,1454.0,548793000.0,  Unknown,,Yamanaka,General Santos,,0.0,,,,,,,0.0,0.0,0.0,0.0,,N/A
74,538005963,9128051.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,MOIN,CRI,2.0,ZEEBRUGGE,BEL,11/23/14,0,0.0,2014-11,,0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.305265,14.346688,109.0,,,538005963.0,,3.7,,,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,95.49052287156405,Palau
75,367444060,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,NAKNEK,USA,34.0,DUTCH HARBOR,USA,10/5/21,0,0.0,2021-10,,0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6101015.0,WDF3793,Thors Hammer,,53.905922,-166.520915,341.8,United States Of America,47.0,367444060.0,  Unknown,0.0,General Boston,"Egegik, AK",0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,186.27829558349623,Palau
76,723958542,9229465.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,PUERTO MONTT,CHL,52.0,PUERTO MONTT,CHL,2/17/22,0,0.0,2022-02,1.0,0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,CA7541,Ronia Austral,,-41.548378,-73.031265,244.8,,,723958542.0,,0.1,,,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,93.63590647853609,Virgin Islands
77,334667000,7811513.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,SINGAPORE,SGP,1.0,SAMUT SAKHON,THA,10/19/18,0,0.0,2018-10,,0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
78,412440253,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,TAIZHOU,CHN,90.0,BUSAN,KOR,10/25/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,BZU4K,Fu Yuan Yu Leng 16,,43.035918,154.261593,68.8,"China, People's Republic Of",,412440253.0,Fujian Wantong Fishery Co Ltd,2.4,Zhejiang Jiaoshan Shiprepair,"Fuzhou, Fujian",15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,154.18578656771032,Maine
79,525000010,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,NIZAM ZACHMAN JAKARTA,IDN,42.0,CIGADING,IDN,10/29/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,RAAS,Raas,,-1.270363,116.798197,22.8,,,525000010.0,,0.0,,,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,96.37128493567081,Maine
80,412679470,9024712.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,ZHOUSHAN,CHN,104.0,NINGBO,CHN,7/10/20,0,0.0,2020-07,,0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,BZUT8,Dong Yuan 2,01/01/1987,35.175672,129.33545,211.0,"China, People's Republic Of",,412679470.0,  Unknown,9.1,Qingdao Lingshan Shipyard,"Ningbo, Zhejiang",15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,131.79598590056457,Maine
81,311295000,904652600.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,SAN JUAN,PRI,256.0,ANTWERP,BEL,10/30/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11091900.0,C6FS4,Dole Asia,26/11/1993,30.028402,-47.523422,234.0,Bahamas,10288.0,311295000.0,Dole Food Co,8.6,Gdanska Stocznia SA,Nassau                                ,0-Underway(Engine),0.0,8627,Crozet Islands,Prince Edward Islands,France,South Africa,FRA,1.0,0.0,0.0,1.0,113.01606354648438,Palau
82,374083000,8221947.0,public-global-carrier-vessels:v20201001,6,6,0,0,0,6,0,0,0,0,BUSAN,KOR,13.0,TARAWA,KIR,9/28/19,12,0.176470588,2019-09,2.4,0,38.0,91.2,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,6.0,,,,,,,6.0,,,,,,,,,,6.0,,,,6.0,12011200.0,3FRQ5,Ps Reefer,,1.122283,104.202317,180.0,,,374083000.0,,10.7,,,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,89.5178943507563,Maine
83,341703000,8223373.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,KAOHSIUNG,TWN,2.0,BHAVNAGAR,IND,7/23/13,0,0.0,2013-07,,0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
84,271073324,,public-global-carrier-vessels:v20201001,98,0,0,7,91,98,16,13,74,74,NOUADHIBOU,MRT,39.0,NOUADHIBOU,MRT,1/23/22,196,4.355555556,2022-01,11.88235294,110,9.0,-3.058823529,,,,,,,,,,,,,,,,,98.0,,,,,,,,,,,,,98.0,,,,98.0,,98.0,,,,,,,,,,98.0,,,0.0,TCA5241,Aslisah,10/03/2018,18.591883,-16.11029,0.0,Turkey,,271073324.0,Aziz Balikcilik ve Deniz,0.0,Erdogan Usta Tersanecilik,Bandirma,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,89.78883645822597,Virgin Islands
85,667993000,8017334.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,ABIDJAN,CIV,17.0,ALIAGA,TUR,10/10/14,0,0.0,2014-10,,0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
86,367534430,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,ILWACO,USA,25.0,KORSAKOV,RUS,6/13/16,0,0.0,2016-06,,0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
87,525800043,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,NIZAM ZACHMAN JAKARTA,IDN,6.0,NIZAM ZACHMAN JAKARTA,IDN,10/8/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,YEB5460,Berkah Melimpah I,,-7.472942,123.123687,266.4,,,525800043.0,,6.1,,,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,97.07117190907992,Maine
88,325700000,9677595.0,public-global-carrier-vessels:v20201001,1,0,1,0,0,1,0,0,0,0,ZHOUSHAN,CHN,28.0,ZHOUSHAN,CHN,1/30/21,2,0.041666667,2021-01,2.0,0,21.0,42.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1310900.0,J7CX2,Haijili,,29.98865,122.136725,147.9,,,325700000.0,,0.0,,,8-Underway(Sailing),0.0,,,,,,,0.0,0.0,0.0,0.0,123.27315377736882,Maine
89,273439240,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,VANINO,RUS,6.0,VANINO,RUS,9/2/22,0,0.0,2022-09,,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,UCFA,Snabzhenets-8,,49.004803,140.306363,160.0,Russia,116.0,273439240.0,Vit Co Ltd,0.0,Kanonerskiy,Vanino,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,149.4482514998622,Maine
90,257262000,9652129.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,MELING,NOR,1481.0,MELING,NOR,10/30/22,0,0.0,2022-10,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3211234.0,LDBG,Ronja Sund,,59.872945,5.694433,40.0,Norway,2200.0,257262000.0,Solvtrans Rederi AS,7.6,Bomex 4M Shipyard doo,Aalesund,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,71.29784566253876,Palau
91,518100027,8410914.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,WALVIS BAY,NAM,26.0,ALANG,IND,5/31/21,0,0.0,2021-05,,0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5231000.0,E5U2972,China Frost,,21.400792,72.201698,314.0,,,518100027.0,,11.0,,,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,92.49725947932836,Maine
92,325753000,8517358.0,public-global-carrier-vessels:v20201001,2,0,0,0,2,2,0,0,0,0,ZHANGZHOU,CHN,16.0,ZHANGZHOU,CHN,4/11/19,4,0.129032258,2019-04,2.0,0,43.0,86.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
93,525800292,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,NIZAM ZACHMAN JAKARTA,IDN,14.0,NIZAM ZACHMAN JAKARTA,IDN,5/15/22,0,0.0,2022-05,,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030800.0,YEA4409,Intan Fortuna,,-8.057532,135.178187,298.8,Indonesia,,525800292.0,  Unknown,5.3,Hasan Wijaya,Cirebon,15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,106.43402982169022,Maine
94,431601121,,public-global-carrier-vessels:v20201001,1,1,0,0,0,1,0,0,0,0,HIRADO,JPN,69.0,HIRADO,JPN,3/29/22,2,0.008196721,2022-03,2.0,0,8.0,16.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,0.0,JM5808,Genpukumaru No.67,29/09/1988,33.361767,129.435015,5.7,Japan,,431601121.0,Toyo Gyogyo KK-Tokyo,0.0,Nagasaki,"Hirado, Nagasaki",15-NotDefined,0.0,,,,,,,0.0,0.0,0.0,0.0,130.44663161701087,Maine
95,374048000,9220653.0,public-global-carrier-vessels:v20201001,192,140,46,0,5,191,27,28,52,54,KAOHSIUNG,TWN,17.0,MAJURO,MHL,10/21/22,383,4.352272727,2022-10,16.7826087,0,1.0,16.7826087,,,,,,,,,,,,,,,,,192.0,,,,,2.0,,,,,,,122.0,,,,,192.0,,,,,14.0,,,,,,174.0,,,124.0,10221200.0,3FRF9,Shin Ho Chun No.101,26/10/1999,7.1006,171.337983,100.0,Panama,3000.0,374048000.0,  Unknown,0.2,Lin Sheng,Panama,1-AtAnchor,0.0,,,,,,,0.0,0.0,0.0,0.0,145.06047729412256,Maine
96,525241115,,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,MAYANGAN,IDN,1.0,DOBO,IDN,7/18/19,0,0.0,2019-07,,0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
97,311029000,9011492.0,public-global-carrier-vessels:v20201001,0,0,0,0,0,0,0,0,0,0,BAHAI DE LA HABANA,CUB,7.0,ALANG,IND,4/28/17,0,0.0,2017-04,,0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
98,214182700,8517346.0,public-global-carrier-vessels:v20201001,1,0,0,0,1,1,0,0,0,0,ZHANGZHOU,CHN,5.0,ZHANGZHOU,CHN,11/13/18,2,0.333333333,2018-11,2.0,0,48.0,96.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.0,ER2700,Oceans_star98,,45.243725,28.611977,100.0,,,214182700.0,,2.9,,,0-Underway(Engine),0.0,,,,,,,0.0,0.0,0.0,0.0,89.61197417200512,Palau
